id,datasetKey,species,x,y,accuracy,year,institution,source
1324151262,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-84.9876,30.2642,50,2013,UF,gbif
1324131978,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-85.97904,37.24355,50,2005,UF,gbif
1324127372,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-82.4415,29.7294,1800,2005,UF,gbif
1324090540,832b8188-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-83.823481,30.516543,800,1988,UF,gbif
1322988420,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.7799,37.8058,347.62,1980,USNM,gbif
1322975621,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.83,37.67,563.27,1981,USNM,gbif
1322972312,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.6633,36.8475,991.36,1983,USNM,gbif
1322962857,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.1622,37.8856,347.62,1981,USNM,gbif
1322949979,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.97,37.55,901.23,1980,USNM,gbif
1322949643,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.9408,37.5578,347.62,1980,USNM,gbif
1322944747,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.4,36.87,177.03,1980,USNM,gbif
1322939694,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.16,37.79,337.96,1983,USNM,gbif
1322895026,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.39,38.6,1248.15,1988,USNM,gbif
1322894969,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-90.4748,30.4394,4211.65,1988,USNM,gbif
1322863865,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.6616,36.8393,3690.23,1983,USNM,gbif
1322845950,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.14,36.75,193.12,1987,USNM,gbif
1322832941,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.5799,38.6918,395.9,1990,USNM,gbif
1322820078,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-83.0986,36.7802,1924.78,1984,USNM,gbif
1322773718,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.52,37.4,1754.18,1980,USNM,gbif
1322766331,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.68,37.62,337.96,1980,USNM,gbif
1322760953,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.54,37.64,96.56,1980,USNM,gbif
1322742336,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-83.1755,36.7298,991.36,1984,USNM,gbif
1322702309,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.9402,37.742,717.77,1983,USNM,gbif
1322630585,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.67,37.52,981.7,1980,USNM,gbif
1322620378,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-82.356,38.3133,255.89,1988,USNM,gbif
1322590012,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.18,37.33,1174.82,1981,USNM,gbif
1322589065,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.76,37.51,337.96,1980,USNM,gbif
1322577571,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.57,37.55,177.03,1980,USNM,gbif
1322557998,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.9966,36.9444,2665.07,1980,USNM,gbif
1322514934,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.6,37.72,756.39,1980,USNM,gbif
1322513737,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.8003,39.0506,347.62,1991,USNM,gbif
1322492944,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.51,37.64,46.37,1983,USNM,gbif
1322460585,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.55,37.7,96.56,1980,USNM,gbif
1322420289,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.61,37.52,177.03,1980,USNM,gbif
1322404770,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-82.341928,38.9762026,193.12,1985,USNM,gbif
1322313298,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.065,36.9746,991.36,1980,USNM,gbif
1322284886,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.21,36.68,2011.68,1983,USNM,gbif
1322266313,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.53,37.7,156.36,1980,USNM,gbif
1322217315,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.41,36.85,901.23,1980,USNM,gbif
1322168289,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.8003,39.0506,347.62,1990,USNM,gbif
1322142577,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.27,36.6,96.56,1980,USNM,gbif
1322126317,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.1407,37.0773,185.08,1983,USNM,gbif
1322116907,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.8581,37.0314,186.68,1980,USNM,gbif
1322032194,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.66,37.52,156.38,1983,USNM,gbif
1321994007,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-82.7575,36.7368,972.04,1985,USNM,gbif
1321959979,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.18,36.73,177.03,1984,USNM,gbif
1321929704,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-79.8343,33.2837,429.7,1988,USNM,gbif
1321868640,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.52,37.63,531.08,1980,USNM,gbif
1321662823,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.6624,37.2514,267.15,1985,USNM,gbif
1321659151,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.65,37.75,289.68,1980,USNM,gbif
1321651104,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.2,36.55,901.23,1980,USNM,gbif
1321640044,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.48,37.73,156.36,1988,USNM,gbif
1321585842,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.07,38.03,579.36,1981,USNM,gbif
1321583286,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.02,38.03,820.77,1981,USNM,gbif
1321485230,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-82.6296,36.8926,415.21,1984,USNM,gbif
1321378325,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-82.9528,36.7933,347.62,1983,USNM,gbif
1321377271,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.2583,37.8296,349.23,1986,USNM,gbif
1321368732,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.9706,36.8653,202.78,1980,USNM,gbif
1321189590,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-80.2141,36.9091,66.43,1988,USNM,gbif
1321173906,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.36,36.65,96.56,1980,USNM,gbif
1321018309,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.07,37.79,337.96,1983,USNM,gbif
1320949753,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.42,38.56,177.03,1993,USNM,gbif
1320924279,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-81.1981,32.4858,1958.57,1983,USNM,gbif
1320899651,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.58,37.67,193.12,1980,USNM,gbif
1320889245,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.802,38.1382,843.3,1983,USNM,gbif
1320782728,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.85,37.72,337.96,1980,USNM,gbif
1320756043,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.1528,39.084,3920.36,1990,USNM,gbif
1320671187,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.8623,37.6097,347.62,1980,USNM,gbif
1320401051,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.3079,37.8143,843.3,1986,USNM,gbif
1320333282,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.8519,36.9735,186.68,1980,USNM,gbif
1320235614,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.67,37.53,563.27,1980,USNM,gbif
1320156078,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-72.8173,40.8553,817.55,1991,USNM,gbif
1320078320,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.41,36.85,901.23,1984,USNM,gbif
1320063504,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.8563,41.1875,672.71,1981,USNM,gbif
1319913036,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.64,37.58,981.7,1980,USNM,gbif
1319710536,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.57,36.8,337.96,1981,USNM,gbif
1319619145,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-90.8615,32.2939,4099,1988,USNM,gbif
1319596380,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.9997,38.511,910.89,1985,USNM,gbif
1319486080,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.42,36.85,96.56,1981,USNM,gbif
1319419943,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-82.9544,36.773,1651.19,1984,USNM,gbif
1319278313,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.57,37.68,756.39,1980,USNM,gbif
1319275304,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.941,37.5564,156.38,1987,USNM,gbif
1319249565,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.34,37.68,4200.39,1984,USNM,gbif
1319208932,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.44,36.81,145.3,1980,USNM,gbif
1319124335,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.6,37.58,156.37,1987,USNM,gbif
1319065399,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.7133,36.8703,186.68,1985,USNM,gbif
1318713697,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.67,37.54,177.03,1980,USNM,gbif
1318499508,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-79.25,37.69,1705.9,1987,USNM,gbif
1318211734,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.7149,36.9509,186.68,1980,USNM,gbif
1318136405,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.6344,36.9344,186.68,1980,USNM,gbif
1318079207,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.33,38.09,402.34,1986,USNM,gbif
1317998319,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-76.8144,39.0565,186.68,1990,USNM,gbif
1317841036,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-78.5799,38.6918,395.9,1992,USNM,gbif
1317676212,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-81.1981,32.4858,1958.57,1984,USNM,gbif
1317579163,821cc27a-e3bb-4bc5-ac34-89ada245069d,Pseudacris crucifer,-77.21,37.47,96.56,1990,USNM,gbif
1288192744,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.4382,34.671,201,2016,NCSM,gbif
1288192724,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.1808,34.8853,201,2016,NCSM,gbif
1229581698,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.4653,33.1996,4023,2002,NCSM,gbif
1229581660,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.8082,32.9452,402,1992,NCSM,gbif
1229581309,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.4899,38.2343,4023,1999,NCSM,gbif
1229581305,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-79.5533,38.2683,805,1999,NCSM,gbif
1211769441,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-79.23357,43.098476,1828.8,2006,ROM,gbif
1211769408,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-77.667675,46.17983,457.2,2006,ROM,gbif
1211768555,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-82.466812,42.795905,914.4,2005,ROM,gbif
1211768514,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-63.884811,45.683158,2743.2,1987,ROM,gbif
1211768496,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-81.816215,42.633706,2286,1988,ROM,gbif
1211768414,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-79.988708,43.217187,1554.48,1987,ROM,gbif
1211767876,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-79.175205,43.069515,4572,2004,ROM,gbif
1211766272,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-66.131649,47.393855,41.16,1995,ROM,gbif
1211735275,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-79.95808,43.26948,1.46,1983,ROM,gbif
1211734934,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-80.1498,43.47044,0.97,1988,ROM,gbif
1211733976,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-79.86139,44.86534,4.59,1987,ROM,gbif
1211728714,cd875b5a-b3fe-48f2-94c7-371cab1431f3,Pseudacris crucifer,-79.700231,43.536945,91.44,1984,ROM,gbif
1211233912,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.129448,41.942438,1851,2000,YPM,gbif
1211003670,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-69.839615,43.8392,1851,2015,YPM,gbif
1209599056,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-70.1136,44.5831,1851,2015,YPM,gbif
1143472958,76dd8f0d-2daa-4a69-9fcd-55e04230334a,Pseudacris crucifer,-76.46,37.19,2000,1997,CM,gbif
1143472954,76dd8f0d-2daa-4a69-9fcd-55e04230334a,Pseudacris crucifer,-76.48,37.18,2000,1997,CM,gbif
1143472850,76dd8f0d-2daa-4a69-9fcd-55e04230334a,Pseudacris crucifer,-77.54,37.67,200,2000,CM,gbif
1099834750,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.997574,41.315384,1851,2015,YPM,gbif
1055063539,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-69.845184,44.720079,1851,2014,YPM,gbif
1051968147,d5fafa95-7de2-48c0-bf10-3480bcca4a2b,Pseudacris crucifer,-81.8796,35.728,201,2014,NCSM,gbif
1039487129,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.33983,41.43433,1851,2004,YPM,gbif
1039486666,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.633661,41.326933,1851,2013,YPM,gbif
1039486457,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.1232,41.351,1851,2003,YPM,gbif
1039486366,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.122494,41.953339,1851,2001,YPM,gbif
1039486007,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.1,41.356,1820,2002,YPM,gbif
1039485858,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.624969,41.274333,1851,2013,YPM,gbif
1039485540,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.1022,41.5693,100,2004,YPM,gbif
1039485508,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.3544,41.9892,100,2003,YPM,gbif
1039485052,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.2925,41.2018,36,2001,YPM,gbif
1039485030,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.50378,41.52049,100,2002,YPM,gbif
1039484935,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.484786,41.799842,1851,2001,YPM,gbif
1039484741,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.156,42.036,1820,2003,YPM,gbif
1039484653,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.069411,41.277231,1851,2013,YPM,gbif
1039484570,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.076206,41.235625,1851,2013,YPM,gbif
1039483842,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.639889,41.333294,1851,2013,YPM,gbif
1039483686,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.139255,41.953794,1851,2001,YPM,gbif
1039483412,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.1028,41.5687,100,2004,YPM,gbif
1039483155,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.5051,41.52351,100,2002,YPM,gbif
1039478498,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.19347,41.89644,1851,2011,YPM,gbif
1039477848,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.127883,41.253533,1851,2008,YPM,gbif
1039477412,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.6357,41.327086,1851,2013,YPM,gbif
1039475862,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.075061,41.225033,1851,2013,YPM,gbif
1039474930,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.5233,41.52083,1851,2008,YPM,gbif
1039474440,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.154,42.032,1820,2003,YPM,gbif
1039474343,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.296061,41.200282,1851,2004,YPM,gbif
1039474059,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.439844,41.583428,2575,2007,YPM,gbif
1039473104,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.0713,41.5444,2223,2002,YPM,gbif
1039472590,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-71.82,41.788,4234,2002,YPM,gbif
1039472503,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.517,41.516,1820,2002,YPM,gbif
1039472079,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.5098,41.9265,1850,2004,YPM,gbif
1039470749,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.24,41.797,1820,2002,YPM,gbif
1039469363,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.3958,41.2372,100,2002,YPM,gbif
1039468831,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.5322,41.3787,100,2004,YPM,gbif
1039468130,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.14467,42.03317,1851,2003,YPM,gbif
1039465830,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.296061,41.200282,1851,2003,YPM,gbif
1039464417,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.64467,41.33917,1851,2007,YPM,gbif
1039463916,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.079119,41.2095,1851,2013,YPM,gbif
1039463840,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.636919,41.2817,1851,2013,YPM,gbif
1039463739,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.33142,41.43692,1851,2004,YPM,gbif
1039463665,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.2583,41.3069,1820,2004,YPM,gbif
1039462548,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.064525,41.256925,1851,2013,YPM,gbif
1039462064,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.1311,41.2528,100,2007,YPM,gbif
1039462015,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.33717,41.42417,1851,2004,YPM,gbif
1039460555,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.2476,41.7899,1851,2002,YPM,gbif
1039459810,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.2714,41.3114,100,2004,YPM,gbif
1039458319,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.142,42.028,1820,2003,YPM,gbif
1039457666,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.341,41.418,1820,2002,YPM,gbif
1039457636,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.1064,41.5672,100,2006,YPM,gbif
1039457405,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.144,42.034,1820,2002,YPM,gbif
1039456540,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-72.34,41.419,1820,2002,YPM,gbif
1039456273,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.061547,41.263517,1851,2013,YPM,gbif
1039454258,861d3d64-f762-11e1-a439-00145eb45e9a,Pseudacris crucifer,-73.1495,42.02783,1851,2003,YPM,gbif
